pm10,temp,bp,rh,ws,co,o3,nox,so2,pm2.5
0.0302,0.7,0.931,0.7711,0.2593,0.042,0.211,0.04,0.0415,20
0.0302,0.7,0.931,0.8795,0.2037,0.045,0.2008,0.0408,0.0335,14
0.0396,0.4,0.8966,0.9398,0.2037,0.045,0.0864,0.1318,0.079,24
0.0396,0.45,0.8966,0.9277,0.1296,0.064,0.0864,0.0956,0.043,24
0.0396,0.5,0.931,0.9157,0.1852,0.074,0.0864,0.1008,0.079,24
0.0396,0.5,0.931,0.9036,0.2963,0.082,0.0864,0.1052,0.039,24
0.049,0.5,0.931,0.9036,0.2963,0.08,0.0766,0.0838,0.0305,30
0.049,0.45,0.931,0.9036,0.3889,0.071,0.0956,0.0764,0.0285,30
0.049,0.5,0.931,0.8675,0.5926,0.068,0.119,0.0656,0.0365,30
0.049,0.5,0.931,0.8313,0.6481,0.056,0.1409,0.0486,0.0536,30
0.049,0.4,0.931,0.8193,0.5926,0.056,0.1507,0.0472,0.0701,31
0.049,0.4,0.931,0.7952,0.5741,0.046,0.1475,0.0418,0.0821,31
0.049,0.4,0.931,0.759,0.7222,0.042,0.1526,0.041,0.079,31
0.049,0.4,0.931,0.7229,0.7778,0.04,0.1662,0.0376,0.0796,31
0.0344,0.4,0.931,0.7108,0.7963,0.042,0.2103,0.0312,0.0616,19
0.0344,0.6,0.931,0.6988,0.6667,0.054,0.222,0.028,0.0546,19
0.0344,0.7,0.931,0.6627,0.8519,0.061,0.1936,0.034,0.0841,19
0.0344,0.7,0.931,0.6627,0.8148,0.058,0.2102,0.0336,0.0821,19
0.0344,0.7,0.931,0.6506,0.9815,0.058,0.2175,0.0342,0.0896,14
0.0344,0.7,0.931,0.6265,0.8889,0.041,0.2426,0.0298,0.0701,14
0.0344,0.75,0.931,0.5904,0.8519,0.04,0.2329,0.0318,0.079,14
0.0344,0.75,0.931,0.6024,0.8704,0.041,0.2398,0.0352,0.0701,14
0.0438,0.75,0.931,0.6024,0.7778,0.044,0.2403,0.0356,0.0906,12
0.0438,0.8,0.931,0.6145,0.7407,0.04,0.2535,0.0364,0.0916,12
0.0438,0.8,0.931,0.6265,0.9074,0.038,0.2942,0.0302,0.0641,12
0.0438,0.8,0.931,0.6265,1,0.039,0.3065,0.0264,0.0556,12
0.0521,0.8,0.931,0.6265,0.963,0.039,0.3196,0.0266,0.0571,15
0.0521,0.8,0.931,0.6145,0.8889,0.038,0.2902,0.0282,0.0711,15
0.0521,0.8,0.931,0.6024,0.7778,0.041,0.2705,0.0312,0.079,15
0.0521,0.8,0.931,0.6145,0.7407,0.04,0.274,0.0372,0.1001,15
0.0501,0.7,0.931,0.6145,0.7407,0.04,0.2828,0.0374,0.0941,17
0.0501,0.4,0.931,0.6265,0.6481,0.019,0.2762,0.036,0.0831,17
0.0501,0.3,0.931,0.6386,0.7593,0.026,0.2635,0.0386,0.0811,17
0.0501,0.4,0.931,0.6386,0.8333,0.024,0.304,0.035,0.0636,17
0.0574,0.4,0.931,0.6506,0.7778,0.024,0.2995,0.0308,0.0626,13
0.0574,0.5,0.931,0.6627,0.6111,0.042,0.2307,0.042,0.1141,13
0.0574,0.5,0.931,0.6747,0.6481,0.044,0.2675,0.0416,0.079,13
0.0574,0.5,0.931,0.7349,0.6852,0.045,0.2867,0.037,0.0746,13
0.0438,0.4,0.8966,0.9157,0.5741,0.026,0.2882,0.0384,0.0345,11
0.0438,0.4,0.8966,0.9759,0.4444,0.034,0.2895,0.0362,0.0255,11
0.0438,0.4,0.8966,0.988,0.2963,0.049,0.2337,0.039,0.023,11
0.0438,0.6,0.0345,0.988,0.4259,0.102,0.1665,0.0618,0.0435,11
0.0438,0.65,0.0345,0.9759,0.537,0.108,0.147,0.0682,0.0541,11
0.0438,0.65,0.0345,0.9277,0.4074,0.106,0.1454,0.069,0.0531,11
0.0417,0.7,0.0345,0.8795,0.3333,0.106,0.1221,0.077,0.0581,23
0.0417,0.7,0.0345,0.8434,0.3889,0.069,0.1187,0.0806,0.0576,23
0.0417,0.7,0.0345,0.8434,0.3148,0.044,0.1347,0.0768,0.079,23
0.0417,0.7,0.0345,0.8313,0.2593,0.033,0.1626,0.071,0.0511,23
0.0323,0.7,0.0345,0.8193,0.3148,0.029,0.1903,0.0638,0.034,19
0.0323,0.7,0.0345,0.7952,0.2963,0.023,0.1942,0.0576,0.03,19
0.0323,0.7,0.069,0.8072,0.2593,0.015,0.2116,0.0504,0.0275,19
0.0323,0.7,0.069,0.8072,0.3519,0.013,0.2015,0.0492,0.025,19
0.0136,0.7,0.069,0.8072,0.2963,0.013,0.1989,0.0472,0.0305,9
0.0136,0.7,0.069,0.8072,0.3704,0.034,0.1876,0.05,0.0355,9
0.0136,0.7,0.069,0.8193,0.2963,0.042,0.1808,0.0514,0.079,9
0.0136,0.7,0.069,0.8193,0.2963,0.04,0.1858,0.0502,0.0415,9
0.0428,0.7,0.069,0.8193,0.3889,0.04,0.1894,0.0502,0.0485,19
0.0428,0.5,0.069,0.8193,0.1852,0.026,0.1952,0.0492,0.0516,19
0.0428,0.4,0.069,0.8072,0.3704,0.023,0.2081,0.046,0.0556,19
0.0428,0.45,0.069,0.8193,0.2963,0.024,0.2032,0.0442,0.0641,19
0.0396,0.4,0.069,0.8193,0.3889,0.024,0.1911,0.044,0.0706,17
0.0396,0.4,0.069,0.8193,0.3333,0.035,0.1587,0.0472,0.0911,17
0.0396,0.45,0.069,0.8313,0.2778,0.045,0.1056,0.0562,0.079,17
0.0396,0.4,0.069,0.8193,0.3148,0.046,0.0858,0.0652,0.1456,17
0.0605,0.4,0.069,0.8193,0.3148,0.047,0.0945,0.0644,0.1702,25
0.0605,0.45,0.5172,0.8193,0.4259,0.05,0.1219,0.058,0.1622,25
0.0605,0.5,0.931,0.8193,0.4074,0.057,0.1245,0.0546,0.1481,25
0.0605,0.5,0.931,0.8072,0.5556,0.057,0.1809,0.0474,0.1146,25
0.0417,0.5,0.931,0.8072,0.3889,0.057,0.2416,0.0248,0.0741,16
0.0417,0.5,0.931,0.8072,0.4259,0.039,0.2546,0.0134,0.0591,16
0.0417,0.5,0.931,0.8072,0.3889,0.035,0.2582,0.016,0.079,16
0.0417,0.5,0.931,0.8072,0.3889,0.039,0.2562,0.0178,0.0521,16
0.0209,0.5,0.931,0.7952,0.3889,0.042,0.2616,0.0176,0.0485,7
0.0209,0.6,0.931,0.8072,0.2963,0.054,0.2548,0.0194,0.047,7
0.0209,0.7,0.931,0.7952,0.3889,0.061,0.2581,0.0204,0.0465,7
0.0209,0.7,0.931,0.7952,0.4259,0.062,0.2659,0.0208,0.0455,7
0.0177,0.7,0.931,0.7952,0.463,0.062,0.2707,0.0192,0.0405,9
0.0177,0.7,0.931,0.7952,0.3148,0.04,0.2686,0.0186,0.0375,9
0.0177,0.7,0.931,0.7952,0.3333,0.033,0.2704,0.0164,0.079,9
0.0177,0.7,0.931,0.7831,0.3519,0.034,0.2684,0.0176,0.04,9
0.0209,0.7,0.931,0.7831,0.3889,0.039,0.2553,0.021,0.045,14
0.0209,0.7,0.931,0.7711,0.4259,0.039,0.2711,0.0212,0.045,14
0.0209,0.7,0.931,0.7711,0.4444,0.039,0.2857,0.0208,0.0445,14
0.0209,0.7,0.931,0.7711,0.3148,0.041,0.2811,0.0208,0.045,14
0.025,0.7,0.931,0.7711,0.2778,0.041,0.2743,0.0228,0.0465,9
0.025,0.7,0.931,0.7952,0.3333,0.038,0.2561,0.0248,0.043,9
0.025,0.7,0.931,0.7952,0.3704,0.035,0.2658,0.0262,0.079,9
0.025,0.7,0.931,0.7952,0.2778,0.044,0.2469,0.028,0.039,9
0.0198,0.7,0.931,0.7952,0.3333,0.045,0.2313,0.0274,0.038,10
0.0365,0.55,0.931,0.7952,0.4259,0.045,0.1819,0.0804,0.079,15
0.0365,0.5,0.931,0.7831,0.3519,0.042,0.1819,0.0374,0.0475,15
0.0365,0.6,0.931,0.759,0.463,0.046,0.1819,0.0438,0.079,15
0.0365,0.4,0.931,0.7711,0.4259,0.045,0.1819,0.0446,0.0516,15
0.0428,0.45,0.931,0.747,0.5185,0.047,0.1141,0.044,0.0516,19
0.0428,0.4,0.9655,0.7349,0.4815,0.052,0.1335,0.0444,0.0571,19
0.0428,0.3,0.9655,0.7349,0.6296,0.05,0.1357,0.048,0.0601,19
0.0428,0.4,0.9655,0.759,0.4815,0.058,0.1557,0.0468,0.0546,19
0.0521,0.4,0.931,0.7831,0.4815,0.058,0.1574,0.0376,0.0485,27
0.0521,0.4,0.931,0.7952,0.5741,0.053,0.1738,0.0346,0.045,27
0.0521,0.4,0.931,0.8072,0.4444,0.063,0.1741,0.0362,0.079,27
0.0521,0.5,0.931,0.8072,0.4074,0.064,0.1807,0.0348,0.0435,27
0.0667,0.4,0.931,0.7952,0.4074,0.06,0.179,0.0348,0.041,41
0.0667,0.5,0.931,0.7831,0.3519,0.065,0.2001,0.036,0.039,41
0.0667,0.6,0.931,0.7831,0.3704,0.078,0.2045,0.0344,0.036,41
0.0667,0.7,0.931,0.7831,0.3704,0.078,0.2171,0.0316,0.037,41
0.073,0.7,0.9655,0.747,0.3333,0.078,0.2079,0.0316,0.0415,42
0.073,0.7,0.9655,0.6867,0.2593,0.054,0.1889,0.0334,0.0501,42
0.073,0.7,0.9655,0.6386,0.3148,0.049,0.2111,0.033,0.079,42
0.073,0.8,0.9655,0.6265,0.1667,0.047,0.2683,0.0324,0.0571,42
0.0824,0.8,0.9655,0.6265,0.2407,0.05,0.2505,0.0326,0.0516,46
0.0824,0.8,0.9655,0.6145,0.2222,0.053,0.2773,0.0332,0.0506,46
0.0824,0.8,0.9655,0.5783,0.2222,0.05,0.3159,0.0328,0.0495,46
0.0824,0.8,0.9655,0.5663,0.1852,0.053,0.3431,0.0304,0.0526,46
0.0845,0.8,0.9655,0.5663,0.2037,0.053,0.3604,0.0324,0.0495,44
0.0845,0.8,0.9655,0.5301,0.1481,0.047,0.3813,0.0334,0.0485,44
0.0845,0.8,0.9655,0.5542,0.3148,0.048,0.3834,0.0356,0.079,44
0.0845,0.8,0.9655,0.5663,0.3889,0.047,0.4096,0.037,0.0511,44
0.0949,0.8,0.9655,0.5663,0.463,0.047,0.4334,0.034,0.0501,44
0.0949,0.6,0.9655,0.5542,0.3333,0.045,0.4403,0.0364,0.0475,44
0.0949,0.3,0.9655,0.5542,0.3148,0.045,0.4525,0.0418,0.043,44
0.0949,0.3,0.9655,0.5542,0.2963,0.049,0.4597,0.0396,0.0405,44
0.1032,0.3,0.9655,0.5422,0.2593,0.049,0.4706,0.0388,0.0405,40
0.1032,0.3,0.9655,0.5301,0.2407,0.049,0.4835,0.0368,0.043,40
0.1032,0.3,0.9655,0.5301,0.2407,0.046,0.4937,0.0356,0.079,40
0.1032,0.3,0.9655,0.5301,0.2593,0.048,0.493,0.0342,0.042,40
0.0949,0.3,0.9655,0.5181,0.1667,0.048,0.4993,0.0356,0.0415,37
0.0949,0.3,0.9655,0.5181,0.1852,0.062,0.4682,0.0398,0.0425,37
0.0949,0.4,0.9655,0.5301,0.1111,0.072,0.4438,0.0444,0.0395,37
0.0949,0.4,0.931,0.5422,0.1481,0.074,0.4078,0.0522,0.0365,37
0.1074,0.35,0.931,0.5422,0.0741,0.074,0.4456,0.0488,0.036,38
0.1074,0.3,0.931,0.5904,0.0926,0.074,0.322,0.0628,0.0365,38
0.1074,0.4,0.931,0.6265,0.1481,0.084,0.2577,0.073,0.079,38
0.1074,0.4,0.931,0.6386,0.1296,0.089,0.2102,0.0776,0.04,38
0.1408,0.4,0.931,0.6386,0.1481,0.093,0.1929,0.0888,0.0395,48
0.1408,0.5,0.931,0.6506,0.1667,0.117,0.1881,0.087,0.04,48
0.1408,0.6,0.931,0.7229,0.1667,0.203,0.0204,0.157,0.0425,48
0.1408,0.7,0.931,0.7711,0.0926,0.218,0.0115,0.1572,0.048,48
0.2169,0.7,0.931,0.7831,0.1111,0.218,0.0092,0.1606,0.0526,80
0.2169,0.7,0.931,0.7952,0.0926,0.18,0.0141,0.1646,0.0526,80
0.2169,0.7,0.931,0.7952,0.0926,0.165,0.0108,0.1526,0.079,80
0.2169,0.7,0.931,0.8072,0.1111,0.187,0.013,0.1644,0.0576,80
0.2315,0.7,0.931,0.8072,0.1111,0.136,0.0145,0.1438,0.0546,102
0.2315,0.7,0.931,0.8193,0.1852,0.153,0.014,0.1526,0.0576,102
0.2315,0.75,0.931,0.8193,0.0926,0.142,0.0167,0.1354,0.0616,102
0.2315,0.8,0.931,0.8313,0.0556,0.14,0.0155,0.1284,0.0556,102
0.2284,0.8,0.931,0.8554,0,0.14,0.0182,0.175,0.0536,96
0.2284,0.8,0.931,0.8554,0.037,0.183,0.0169,0.1814,0.044,96
0.2284,0.8,0.931,0.8434,0.1481,0.172,0.013,0.185,0.079,96
0.2284,0.8,0.931,0.8313,0.1111,0.118,0.0151,0.1358,0.0521,96
0.2711,0.8,0.931,0.8313,0.1481,0.101,0.019,0.1138,0.0626,110
0.2711,0.6,0.931,0.8434,0.1667,0.086,0.0188,0.1132,0.0656,110
0.2711,0.4,0.931,0.8554,0.1296,0.057,0.0241,0.1122,0.0601,110
0.2711,0.4,0.931,0.8554,0.0741,0.054,0.0246,0.1022,0.0601,110
0.2013,0.4,0.931,0.8795,0,0.054,0.0218,0.0944,0.0551,87
0.2013,0.4,0.931,0.9036,0,0.089,0.0183,0.0988,0.044,87
0.2013,0.4,0.931,0.9277,0,0.112,0.0168,0.1188,0.079,87
0.2013,0.4,0.931,0.9277,0.1111,0.116,0.0216,0.1176,0.034,87
0.1689,0.4,0.931,0.9277,0.0185,0.109,0.0204,0.1118,0.0275,80
0.1689,0.4,0.931,0.9398,0,0.101,0.0182,0.1114,0.024,80
0.1689,0.45,0.931,0.9398,0,0.105,0.022,0.1292,0.0235,80
0.1689,0.5,0.931,0.9518,0,0.102,0.0233,0.1392,0.0245,80
0.122,0.5,0.931,0.9518,0,0.102,0.026,0.1316,0.025,60
0.122,0.5,0.931,0.9518,0.0556,0.102,0.0301,0.1344,0.025,60
0.122,0.5,0.931,0.9518,0.0556,0.113,0.0398,0.166,0.079,60
0.122,0.5,0.931,0.9518,0.0926,0.126,0.0375,0.1924,0.2182,60
0.2398,0.5,0.931,0.9398,0,0.135,0.0333,0.2076,0.2347,123
0.2398,0.6,0.931,0.9518,0.0556,0.139,0.0375,0.2068,0.1532,123
0.2398,0.65,0.931,0.9518,0.037,0.149,0.0379,0.1978,0.1206,123
0.2398,0.7,0.931,0.9518,0.0185,0.148,0.0465,0.1808,0.0901,123
0.2742,0.7,0.931,0.9518,0,0.148,0.0525,0.168,0.0716,176
0.2742,0.7,0.931,0.9639,0,0.125,0.0667,0.1586,0.0606,176
0.2742,0.7,0.931,0.9639,0,0.132,0.1438,0.1602,0.079,176
0.2742,0.7,0.931,0.9639,0,0.144,0.2627,0.1808,0.0475,176
0.2909,0.7,0.931,0.9759,0,0.145,0.2633,0.198,0.038,183
0.2909,0.7,0.931,0.9759,0,0.141,0.2083,0.2044,0.0355,183
0.2909,0.7,0.931,0.9759,0,0.147,0.2358,0.208,0.03,183
0.2909,0.7,0.931,0.9759,0,0.158,0.2602,0.2204,0.029,183
0.317,0.7,0.931,0.9759,0,0.158,0.3101,0.2316,0.0265,206
0.317,0.7,0.931,0.9759,0,0.159,0.3427,0.2384,0.026,206
0.317,0.7,0.931,0.9759,0,0.165,0.3269,0.2444,0.079,206
0.317,0.7,0.931,0.9759,0,0.167,0.3218,0.246,0.027,206
0.3243,0.7,0.931,0.9759,0,0.168,0.2929,0.2434,0.029,210
0.292,0.5,0.9655,0.9639,0.0741,0.168,0.0915,0.3318,0.079,194
0.292,0.5,0.9655,0.9277,0.0556,0.171,0.0915,0.3544,0.037,194
0.292,0.5,0.9655,0.8675,0.1481,0.149,0.0915,0.3524,0.079,194
0.292,0.5,0.9655,0.8072,0.1111,0.124,0.0915,0.3158,0.0475,194
0.171,0.35,0.9655,0.7711,0.1296,0.095,0.0032,0.2928,0.0736,92
0.171,0.3,0.9655,0.7952,0.3333,0.197,0.026,0.3068,0.0821,92
0.171,0.3,0.9655,0.8554,0.3704,0.189,0.0524,0.2856,0.0826,92
0.171,0.3,0.9655,0.8675,0.4259,0.174,0.0611,0.2424,0.0796,92
0.4213,0.3,0.9655,0.8795,0.3519,0.174,0.0597,0.229,0.0866,92
0.4213,0.3,0.9655,0.8795,0.3704,0.179,0.0574,0.2282,0.0836,92
0.4213,0.3,0.9655,0.8675,0.4259,0.177,0.0628,0.228,0.079,92
0.4213,0.3,0.9655,0.8434,0.4074,0.167,0.0687,0.2312,0.1692,92
0.3597,0.3,0.9655,0.8313,0.4815,0.143,0.0856,0.2108,0.1782,92
0.3597,0.4,0.9655,0.8193,0.4074,0.145,0.1112,0.1854,0.0996,92
0.3597,0.5,0.9655,0.8072,0.3889,0.158,0.1479,0.1592,0.0951,92
0.3597,0.6,0.9655,0.759,0.3333,0.161,0.2035,0.1526,0.1181,92
0.3525,0.7,0.9655,0.6867,0.3889,0.161,0.291,0.1454,0.1842,92
0.3525,0.7,0.9655,0.5422,0.4074,0.104,0.3137,0.102,0.2247,92
0.3525,0.7,0.9655,0.4819,0.4815,0.062,0.3357,0.0696,0.079,92
0.3525,0.7,0.9655,0.4578,0.4259,0.05,0.3697,0.062,0.1727,92
0.1637,0.75,0.9655,0.4337,0.4259,0.042,0.396,0.0584,0.1356,92
0.1637,0.8,0.9655,0.4217,0.5556,0.039,0.3887,0.0548,0.0976,92
0.1637,0.8,0.9655,0.4217,0.6296,0.038,0.4434,0.052,0.0906,92
0.1637,0.8,0.9655,0.4217,0.463,0.04,0.4645,0.0486,0.0981,92
0.1303,0.8,0.9655,0.3976,0.537,0.04,0.4753,0.044,0.0836,92
0.1303,0.8,0.9655,0.3614,0.5741,0.045,0.4239,0.0424,0.0961,92
0.1303,0.8,0.9655,0.2892,0.4815,0.033,0.4041,0.0368,0.079,92
0.1303,0.8,0.9655,0.3253,0.5741,0.038,0.4335,0.0366,0.0761,92
0.0845,0.8,0.9655,0.3012,0.537,0.038,0.4648,0.0372,0.0846,92
0.0845,0.7,0.9655,0.3253,0.537,0.038,0.5134,0.0382,0.1351,92
0.0845,0.4,0.9655,0.3373,0.5,0.021,0.4893,0.0418,0.1386,92
0.0845,0.25,0.9655,0.3373,0.537,0.021,0.4682,0.0438,0.0911,92
0.0991,0.3,0.9655,0.3494,0.463,0.021,0.5136,0.0412,0.1066,92
0.0991,0.3,0.9655,0.3735,0.5185,0.052,0.4843,0.035,0.0746,92
0.0991,0.3,0.9655,0.3012,0.3704,0.039,0.4261,0.0364,0.079,92
0.0991,0.3,0.9655,0.2771,0.6111,0.033,0.4091,0.0378,0.0596,92
0.0782,0.3,0.9655,0.3133,0.5926,0.034,0.4219,0.0348,0.0861,92
0.0782,0.3,0.9655,0.3253,0.537,0.034,0.3824,0.0348,0.0556,92
0.0782,0.3,0.9655,0.3373,0.4444,0.041,0.3695,0.0374,0.0646,92
0.0782,0.3,0.9655,0.3494,0.4074,0.048,0.4971,0.0444,0.1461,92
0.0845,0.4,0.9655,0.3735,0.4074,0.048,0.4591,0.0642,0.4605,26
0.0845,0.3,0.9655,0.3976,0.3333,0.055,0.2619,0.0684,0.1346,26
0.0845,0.25,0.9655,0.4217,0.2593,0.061,0.2002,0.0634,0.079,26
0.0845,0.3,0.9655,0.4458,0.1852,0.082,0.131,0.0828,0.0551,26
0.1147,0.4,0.931,0.4699,0.1296,0.096,0.0994,0.0942,0.0445,29
0.1147,0.4,0.931,0.494,0.1296,0.109,0.0567,0.1104,0.0435,29
0.1147,0.6,0.931,0.5181,0.0556,0.128,0.0399,0.1202,0.046,29
0.1147,0.7,0.931,0.5542,0.0741,0.153,0.0224,0.1254,0.045,29
0.1637,0.7,0.931,0.5663,0.0741,0.153,0.0206,0.1352,0.044,56
0.1637,0.7,0.931,0.5783,0.0926,0.139,0.0209,0.14,0.046,56
0.1637,0.75,0.931,0.5783,0.1111,0.137,0.0244,0.1396,0.079,56
0.1637,0.75,0.931,0.5904,0.1111,0.139,0.0226,0.1374,0.0455,56
0.196,0.75,0.931,0.6024,0.0926,0.139,0.0208,0.1374,0.037,64
0.196,0.75,0.931,0.6145,0.0741,0.15,0.0198,0.1418,0.0375,64
0.196,0.7,0.931,0.6145,0.1481,0.144,0.0185,0.1416,0.042,64
0.196,0.75,0.931,0.6145,0.1296,0.143,0.0178,0.1416,0.0375,64
0.1804,0.8,0.931,0.6265,0.1852,0.143,0.0134,0.1386,0.041,63
0.1804,0.75,0.931,0.6265,0.2407,0.119,0.0174,0.1342,0.0495,63
0.1804,0.75,0.931,0.6386,0.1481,0.111,0.0199,0.13,0.079,63
0.1804,0.8,0.931,0.6506,0.2593,0.101,0.0212,0.1268,0.0541,63
0.2013,0.75,0.931,0.6627,0.2037,0.088,0.0296,0.1182,0.0521,78
0.2013,0.7,0.931,0.6747,0.1667,0.08,0.0403,0.1054,0.046,78
0.2013,0.5,0.931,0.6867,0.1667,0.053,0.1263,0.0904,0.0521,78
0.2013,0.4,0.931,0.6747,0.2407,0.052,0.2693,0.0882,0.0731,78
0.171,0.4,0.931,0.6747,0.2778,0.052,0.1119,0.0804,0.0666,70
0.171,0.4,0.931,0.6747,0.3333,0.049,0.1373,0.061,0.0495,70
0.171,0.4,0.931,0.6867,0.3519,0.048,0.1324,0.0556,0.079,70
0.171,0.4,0.931,0.6867,0.2963,0.048,0.1217,0.055,0.0445,70
0.1168,0.5,0.931,0.6988,0.3148,0.048,0.128,0.0562,0.0455,52
0.1168,0.5,0.931,0.6988,0.3148,0.046,0.1828,0.0494,0.046,52
0.1168,0.4,0.931,0.7108,0.2963,0.041,0.223,0.044,0.0631,52
0.1168,0.4,0.931,0.7108,0.3519,0.041,0.2058,0.0412,0.0571,52
0.1053,0.4,0.931,0.7229,0.2963,0.041,0.1683,0.0416,0.0475,54
0.1053,0.4,0.931,0.747,0.2593,0.048,0.1502,0.0412,0.041,54
0.1053,0.5,0.931,0.747,0.2778,0.052,0.1486,0.041,0.079,54
0.1053,0.5,0.931,0.759,0.2963,0.049,0.1463,0.041,0.038,54
0.1074,0.4,0.931,0.759,0.3333,0.044,0.1406,0.0452,0.041,57
0.1074,0.4,0.931,0.7711,0.2963,0.047,0.1547,0.0414,0.0415,57
0.1074,0.6,0.931,0.7711,0.2963,0.061,0.1516,0.0392,0.0425,57
0.1074,0.6,0.931,0.7711,0.3333,0.068,0.15,0.039,0.0415,57
0.1053,0.7,0.931,0.7831,0.3889,0.068,0.1536,0.0374,0.042,61
0.1053,0.7,0.931,0.7831,0.2963,0.048,0.1468,0.0384,0.042,61
0.1053,0.7,0.931,0.7831,0.3519,0.042,0.1371,0.0382,0.079,61
0.1053,0.7,0.931,0.7831,0.4074,0.042,0.133,0.0384,0.046,61
0.0938,0.7,0.931,0.7711,0.4259,0.042,0.1267,0.0402,0.0586,54
0.0938,0.7,0.931,0.7831,0.3704,0.04,0.1295,0.0398,0.0666,54
0.0938,0.7,0.931,0.7831,0.4444,0.04,0.1301,0.0412,0.0631,54
0.0938,0.7,0.931,0.7831,0.3889,0.044,0.1273,0.0416,0.0536,54
0.0803,0.7,0.931,0.759,0.463,0.044,0.1269,0.0424,0.043,47
0.0803,0.7,0.931,0.7229,0.4074,0.045,0.1205,0.0466,0.0485,47
0.0803,0.7,0.931,0.6867,0.3333,0.042,0.1269,0.044,0.079,47
0.0803,0.7,0.931,0.6867,0.4074,0.046,0.113,0.043,0.0631,47
0.0834,0.7,0.931,0.6867,0.4259,0.047,0.114,0.0466,0.0526,45
0.1001,0.4,0.931,0.6145,0.5556,0.047,0.1172,0.1092,0.079,40
0.1001,0.4,0.931,0.5663,0.5741,0.044,0.1172,0.0528,0.0581,40
0.1001,0.4,0.9655,0.5422,0.6111,0.048,0.1172,0.0554,0.079,40
0.1001,0.3,0.9655,0.506,0.5926,0.047,0.1172,0.0538,0.0586,40
0.0959,0.35,0.9655,0.506,0.4815,0.047,0.1332,0.0528,0.0626,34
0.0959,0.3,0.9655,0.494,0.4815,0.05,0.1626,0.054,0.0616,34
0.0959,0.3,0.9655,0.4819,0.5556,0.053,0.1725,0.0572,0.0671,34
0.0959,0.3,0.9655,0.4699,0.6481,0.055,0.2955,0.0602,0.2017,34
0.1262,0.3,0.9655,0.4578,0.6667,0.055,0.3109,0.057,0.2117,37
0.1262,0.1,0.9655,0.4337,0.5926,0.06,0.2348,0.0582,0.1066,37
0.1262,0.2,0.9655,0.4096,0.6296,0.063,0.2303,0.0554,0.079,37
0.1262,0.3,0.9655,0.3735,0.7222,0.055,0.2892,0.0476,0.0901,37
0.1439,0.2,0.9655,0.3494,0.6852,0.053,0.2867,0.0432,0.0846,30
0.1439,0.2,0.9655,0.3253,0.7963,0.044,0.3065,0.0386,0.0706,30
0.1439,0.4,0.9655,0.3012,0.8333,0.052,0.3088,0.0336,0.0876,30
0.1439,0.6,0.9655,0.2771,0.8333,0.057,0.3248,0.029,0.0536,30
0.1335,0.7,0.9655,0.2651,0.7222,0.057,0.3285,0.0328,0.0746,23
0.1335,0.7,0.9655,0.2651,0.7222,0.037,0.3221,0.033,0.0721,23
0.1335,0.75,0.9655,0.241,0.7593,0.038,0.3263,0.0328,0.079,23
0.1335,0.8,0.9655,0.241,0.7222,0.035,0.33,0.032,0.0746,23
0.122,0.8,0.9655,0.241,0.6111,0.035,0.3273,0.0298,0.0821,17
0.122,0.8,0.9655,0.2289,0.7037,0.034,0.3393,0.031,0.0626,17
0.122,0.8,0.9655,0.2289,0.7222,0.035,0.352,0.032,0.0761,17
0.122,0.8,0.9655,0.2169,0.7407,0.032,0.3762,0.0322,0.0786,17
0.122,0.8,0.9655,0.2169,0.6481,0.032,0.4523,0.031,0.0741,23
0.122,0.8,0.9655,0.2048,0.7407,0.037,0.3925,0.032,0.1471,23
0.122,0.8,0.9655,0.2289,0.6111,0.039,0.3869,0.032,0.079,23
0.122,0.8,0.9655,0.2169,0.5926,0.039,0.3776,0.0306,0.1717,23
0.121,0.8,0.9655,0.2289,0.537,0.04,0.3622,0.0306,0.0741,22
0.121,0.8,0.9655,0.2048,0.7222,0.038,0.4064,0.0296,0.0556,22
0.121,0.6,0.9655,0.2048,0.5926,0.026,0.4081,0.028,0.0465,22
0.121,0.3,0.9655,0.2169,0.6296,0.026,0.4614,0.0304,0.1607,22
0.1001,0.3,0.9655,0.2169,0.5185,0.026,0.4274,0.0294,0.1226,22
0.1001,0.3,0.9655,0.2169,0.5741,0.041,0.3974,0.0284,0.0736,22
0.1001,0.3,0.9655,0.241,0.5556,0.039,0.3942,0.0288,0.079,22
0.1001,0.3,0.9655,0.241,0.6111,0.038,0.371,0.039,0.0636,22
0.1053,0.2,0.931,0.253,0.5185,0.034,0.3666,0.0324,0.0556,19
0.1053,0.3,0.931,0.241,0.5185,0.044,0.3479,0.0342,0.0546,19
0.1053,0.4,0.931,0.253,0.5,0.052,0.338,0.0358,0.0531,19
0.1053,0.4,0.931,0.3012,0.4815,0.048,0.3298,0.0382,0.0531,19
0.1011,0.3,0.931,0.3133,0.5185,0.048,0.313,0.037,0.0551,21
0.1011,0.3,0.931,0.2892,0.4259,0.054,0.3115,0.0396,0.0511,21
0.1011,0.35,0.931,0.2892,0.3889,0.066,0.2575,0.0484,0.079,21
0.1011,0.3,0.931,0.253,0.3333,0.06,0.2989,0.0516,0.046,21
0.1126,0.3,0.931,0.2771,0.2963,0.065,0.2281,0.0702,0.0405,24
0.1126,0.4,0.931,0.3133,0.2222,0.089,0.1716,0.0794,0.0385,24
0.1126,0.5,0.931,0.3494,0.1481,0.11,0.1101,0.0964,0.0405,24
