start,end,pm2.5,pm10,temp,bp,rh,ws,co,o3,nox,so2
2020-01-03 18:15:00,2020-01-03 18:30:00,57,158,32,741,72,0.3,2.77,3.86,122.2,
2020-01-03 18:30:00,2020-01-03 18:45:00,57,158,32,741,76,0.3,4.17,4.65,161.7,13.2
2020-01-03 18:45:00,2020-01-03 19:00:00,141,318,32,741,78,0.3,5.45,4.21,183.6,12.1
2020-01-03 19:00:00,2020-01-03 19:15:00,141,318,32,741,80,0.3,7.02,3.92,260.3,12.1
2020-01-03 19:15:00,2020-01-03 19:30:00,141,318,31,741,80,0.3,7.19,4.21,249.9,11.4
2020-01-03 19:30:00,2020-01-03 19:45:00,141,318,30,741,82,0.3,8.84,3.98,295,11.4
2020-01-03 19:45:00,2020-01-03 20:00:00,494,721,30,741,82,0.3,,4.16,322.9,11.8
2020-01-03 20:00:00,2020-01-03 20:15:00,494,721,30,741,82,0.3,9.9,4.55,386.6,12.6
2020-01-03 20:15:00,2020-01-03 20:30:00,494,721,30,741,83,0.4,9.17,6.13,366.4,
2020-01-03 20:30:00,2020-01-03 20:45:00,494,721,30,741,77,0.4,6.9,2.25,346.6,11.2
2020-01-03 20:45:00,2020-01-03 21:00:00,566,798,30,741,77,0.3,5.69,0.14,304.4,7.9
2020-01-03 21:00:00,2020-01-03 21:15:00,566,798,30,741,78,0.3,5.99,0.69,307.3,7.4
2020-01-03 21:15:00,2020-01-03 21:30:00,566,798,30,741,80,0.3,6,2.27,305.2,6.7
2020-01-03 21:30:00,2020-01-03 21:45:00,566,798,30,741,81,0.3,5.81,2.98,298.9,6.7
2020-01-03 21:45:00,2020-01-03 22:00:00,388,536,30,741,82,0.3,,2.2,292.5,6.8
2020-01-03 22:00:00,2020-01-03 22:15:00,388,536,30,741,81,0.5,6.38,3.47,299.5,6.2
2020-01-03 22:15:00,2020-01-03 22:30:00,388,536,30,741,80,0.4,6.03,3.49,312.7,
2020-01-03 22:30:00,2020-01-03 22:45:00,388,536,30,741,77,0.4,4.85,0.98,311.4,6.4
2020-01-03 22:45:00,2020-01-03 23:00:00,322,473,30,741,78,0.4,4.84,1.78,305.9,6.1
2020-01-03 23:00:00,2020-01-03 23:15:00,322,473,31,741,80,0.3,5.28,2.61,308.4,6.1
2020-01-03 23:15:00,2020-01-03 23:30:00,322,473,33,741,83,0.3,5.77,2.94,310.1,6.6
2020-01-03 23:30:00,2020-01-03 23:45:00,322,473,34,741,85,0.3,7.52,3.76,366,6.7
2020-01-03 23:45:00,2020-01-04 00:00:00,315,489,31.5,741,87,0.3,,8.35,381.2,7.1
2020-01-04 00:00:00,2020-01-04 00:15:00,315,489,31,741,88,0.3,7.11,20.07,380.7,7
2020-01-04 00:15:00,2020-01-04 00:30:00,315,489,33,741,89,0.3,7.48,20.46,366.2,
2020-01-04 00:30:00,2020-01-04 00:45:00,315,489,31,741,91,0.3,7.24,22.46,364.2,6.8
2020-01-04 00:45:00,2020-01-04 01:00:00,355,,31,741,90,0.3,7.45,24.25,365.2,7
2020-01-04 01:00:00,2020-01-04 01:15:00,355,,32,741,91,0.3,7.43,28.17,365.5,7.2
2020-01-04 01:15:00,2020-01-04 01:30:00,355,495,32,741,91,0.3,7.05,25.83,357.5,7.8
2020-01-04 01:30:00,2020-01-04 01:45:00,355,495,32,741,92,0.3,7.05,26.62,341.9,7
2020-01-04 01:45:00,2020-01-04 02:00:00,372,510,32,741,92,0.3,,28.69,342.8,6.9
2020-01-04 02:00:00,2020-01-04 02:15:00,372,510,32.5,741,93,0.3,6.49,26.4,333.9,6.4
2020-01-04 02:15:00,2020-01-04 02:30:00,372,510,32.5,741,93,0.3,6.4,25.79,321.4,
2020-01-04 02:30:00,2020-01-04 02:45:00,372,510,32.5,741,93,0.3,6.15,23.05,309.1,5.7
2020-01-04 02:45:00,2020-01-04 03:00:00,381,492,33,741,93,0.3,5.76,21.01,295.4,4.5
2020-01-04 03:00:00,2020-01-04 03:15:00,381,492,32,741,93,0.3,5.69,18.11,290.8,4.6
2020-01-04 03:15:00,2020-01-04 03:30:00,381,492,31,741,93,0.3,5.42,16.74,288.4,4.5
2020-01-04 03:30:00,2020-01-04 03:45:00,381,492,30,741,94,0.3,4.71,15.09,275.6,4.2
2020-01-04 03:45:00,2020-01-04 04:00:00,393,470,30,741,94,0.3,,12.78,242.6,3.9
2020-01-04 04:00:00,2020-01-04 04:15:00,393,470,30,741,94,0.3,3.68,10.84,218.1,3
2020-01-04 04:15:00,2020-01-04 04:30:00,393,470,30,741,94,0.3,2.99,7.53,182.8,
2020-01-04 04:30:00,2020-01-04 04:45:00,393,470,30,741,94,0.3,2.98,9,170.2,2.5
2020-01-04 04:45:00,2020-01-04 05:00:00,358,427,30,741,93,0.4,2.7,7.92,168.7,3.4
2020-01-04 05:00:00,2020-01-04 05:15:00,358,427,30,741,92,0.4,2.37,6.74,163.4,3.6
2020-01-04 05:15:00,2020-01-04 05:30:00,358,427,30,741,91,0.5,2.12,6.08,152.5,3.5
2020-01-04 05:30:00,2020-01-04 05:45:00,358,427,30,741,91,0.4,1.97,5.8,142.8,3.2
2020-01-04 05:45:00,2020-01-04 06:00:00,349,415,30,741,92,0.3,,5.61,142,3
2020-01-04 06:00:00,2020-01-04 06:15:00,349,415,30,741,92,0.3,2.29,7.47,142.1,2.9
2020-01-04 06:15:00,2020-01-04 06:30:00,349,415,30,741,93,0.3,2.6,30.07,147.3,
2020-01-04 06:30:00,2020-01-04 06:45:00,349,415,30,741,93,0.3,2.54,154.57,154.1,3.4
2020-01-04 06:45:00,2020-01-04 07:00:00,383,476,30,741,93,0.3,2.53,,147.1,4.3
2020-01-04 07:00:00,2020-01-04 07:15:00,383,476,31,741,93,0.3,,,,
2020-01-04 07:15:00,2020-01-04 07:30:00,383,476,33,741,94,0.3,,,,
2020-01-04 07:30:00,2020-01-04 07:45:00,383,476,34,741,93,0.3,,119.97,,
2020-01-04 07:45:00,2020-01-04 08:00:00,410,504,33,741,93,0.3,,110.15,150.7,199.6
2020-01-04 08:00:00,2020-01-04 08:15:00,410,504,33,741,93,0.3,2.52,,130.2,4.8
2020-01-04 08:15:00,2020-01-04 08:30:00,410,504,33,741,90,0.3,2.85,,153.9,
2020-01-04 08:30:00,2020-01-04 08:45:00,410,504,33,741,83,0.3,2.5,,130.6,5.5
2020-01-04 08:45:00,2020-01-04 09:00:00,338,445,33,741,81,0.5,2.51,32.44,133.9,6.1
2020-01-04 09:00:00,2020-01-04 09:15:00,338,445,32,741,78,0.5,2.46,95.3,145.2,9.4
2020-01-04 09:15:00,2020-01-04 09:30:00,338,445,31.5,742,75,0.6,2.79,89.12,202.7,16.8
2020-01-04 09:30:00,2020-01-04 09:45:00,338,445,31,742,74,0.5,3.09,42.45,232.1,19.6
2020-01-04 09:45:00,2020-01-04 10:00:00,421,556,31,742,71,0.7,,25.64,200.2,20.7
2020-01-04 10:00:00,2020-01-04 10:15:00,421,556,31,742,66,0.7,3.02,19.07,153.7,25.9
2020-01-04 10:15:00,2020-01-04 10:30:00,421,556,31,742,65,1,2.5,23.66,122.9,
2020-01-04 10:30:00,2020-01-04 10:45:00,421,556,31,742,63,0.7,2.46,31.81,110.1,32
2020-01-04 10:45:00,2020-01-04 11:00:00,436,578,31,742,61,0.9,2,72.03,99.5,40.4
2020-01-04 11:00:00,2020-01-04 11:15:00,436,578,31,742,60,1.1,1.58,82.65,84,43.8
2020-01-04 11:15:00,2020-01-04 11:30:00,436,578,30,742,60,0.8,1.87,147.37,79,66.9
2020-01-04 11:30:00,2020-01-04 11:45:00,436,578,29,742,56,1.4,1.64,60,78.4,49.5
2020-01-04 11:45:00,2020-01-04 12:00:00,301,423,29,742,54,1.4,,33.03,55.3,30.6
2020-01-04 12:00:00,2020-01-04 12:15:00,301,423,28.5,742,54,1.4,1.41,32.28,58.4,25.9
2020-01-04 12:15:00,2020-01-04 12:30:00,301,423,28.5,742,52,1.3,1.05,31.79,48.9,
2020-01-04 12:30:00,2020-01-04 12:45:00,301,423,29,742,52,0.9,1.18,36.65,50.5,25.4
2020-01-04 12:45:00,2020-01-04 13:00:00,179,265,29,742,52,1.6,1.15,38.28,53.6,21.9
2020-01-04 13:00:00,2020-01-04 13:15:00,179,265,29,742,53,1.5,1.36,45.26,54.9,20.4
2020-01-04 13:15:00,2020-01-04 13:30:00,179,265,28.5,742,53,1.3,1.27,46.59,54.6,19.2
2020-01-04 13:30:00,2020-01-04 13:45:00,179,265,28.5,742,54,2.3,1.59,50.14,57.1,18.9
2020-01-04 13:45:00,2020-01-04 14:00:00,220,345,29,742,54,2.1,,57.04,62,18.2
2020-01-04 14:00:00,2020-01-04 14:15:00,220,345,28.5,742,52,2.4,1.19,64.29,55.6,20.1
2020-01-04 14:15:00,2020-01-04 14:30:00,220,345,29,742,50,2.4,0.95,60,40.5,
2020-01-04 14:30:00,2020-01-04 14:45:00,220,345,29,742,50,2.9,0.8,56.31,38.4,20.8
2020-01-04 14:45:00,2020-01-04 15:00:00,149,261,29,742,51,2.1,0.79,69.56,36.3,21.7
2020-01-04 15:00:00,2020-01-04 15:15:00,149,261,29,742,51,2.5,0.65,64.03,30.6,21.1
2020-01-04 15:15:00,2020-01-04 15:30:00,149,261,31,742,51,1.9,0.71,63.07,29.5,20.3
2020-01-04 15:30:00,2020-01-04 15:45:00,149,261,30,742,52,1.9,0.7,56.8,31,22.8
2020-01-04 15:45:00,2020-01-04 16:00:00,142,234,30,742,50,1.5,,83.48,34.3,28.6
2020-01-04 16:00:00,2020-01-04 16:15:00,142,234,31,741,50,1.9,0.78,60.39,34.9,20.3
2020-01-04 16:15:00,2020-01-04 16:30:00,142,234,31,741,50,1.3,0.82,60,34.9,
2020-01-04 16:30:00,2020-01-04 16:45:00,142,234,31,741,50,1.3,0.86,49.59,47.2,19.5
2020-01-04 16:45:00,2020-01-04 17:00:00,116,226,31,741,51,1.4,0.88,33.38,52.2,17.4
2020-01-04 17:00:00,2020-01-04 17:15:00,116,226,32,741,52,1.1,1.16,22.7,58.9,15.2
2020-01-04 17:15:00,2020-01-04 17:30:00,116,226,30.5,741,53,1.4,1.16,21.17,60.2,14
2020-01-04 17:30:00,2020-01-04 17:45:00,116,226,31,741,55,1,1.29,12.92,64.6,13.2
2020-01-04 17:45:00,2020-01-04 18:00:00,131,257,32,741,57,0.6,,4.39,71.3,12.3
2020-01-04 18:00:00,2020-01-04 18:15:00,131,257,32,741,59,0.5,2.1,0.65,84.8,11.8
2020-01-04 18:15:00,2020-01-04 18:30:00,131,257,32,741,60,0.8,2.26,1.29,94.8,
2020-01-04 18:30:00,2020-01-04 18:45:00,131,257,32,741,61,0.7,2.4,0.94,105.1,10.5
2020-01-04 18:45:00,2020-01-04 19:00:00,175,329,32,741,62,0.7,2.34,1.37,104.7,10.7
2020-01-04 19:00:00,2020-01-04 19:15:00,175,329,32.5,741,63,0.7,2.74,0.35,123.9,10.8
2020-01-04 19:15:00,2020-01-04 19:30:00,175,329,31,741,63,1.1,2.9,1.25,131.6,11.1
2020-01-04 19:30:00,2020-01-04 19:45:00,175,329,30,741,63,0.9,2.99,1.84,140.2,11
2020-01-04 19:45:00,2020-01-04 20:00:00,245,404,30,741,62,1.2,,0.67,140.4,11
2020-01-04 20:00:00,2020-01-04 20:15:00,245,404,29.5,741,60,1.4,2.55,58.68,132,14.6
2020-01-04 20:15:00,2020-01-04 20:30:00,245,404,29,741,60,0.8,2.28,107.43,118.3,
2020-01-04 20:30:00,2020-01-04 20:45:00,245,404,29,741,61,1.1,2.32,100.39,117,43.6
2020-01-04 20:45:00,2020-01-04 21:00:00,300,456,29,741,61,1,2.26,48.8,108.9,41.5
2020-01-04 21:00:00,2020-01-04 21:15:00,300,456,29,741,61,1.4,2.23,28.69,102.7,29.1
2020-01-04 21:15:00,2020-01-04 21:30:00,300,456,29.5,741,61,1.9,1.88,9.7,93.5,25.4
2020-01-04 21:30:00,2020-01-04 21:45:00,300,456,30,741,62,1.6,1.74,6.41,84.7,22
2020-01-04 21:45:00,2020-01-04 22:00:00,329,480,30,741,62,1.3,,5.12,78.6,15.6
2020-01-04 22:00:00,2020-01-04 22:15:00,329,480,29.5,741,63,1.2,1.36,7.66,71.7,12.5
2020-01-04 22:15:00,2020-01-04 22:30:00,329,480,29.5,741,64,1.5,1.09,10.72,64,
2020-01-04 22:30:00,2020-01-04 22:45:00,329,480,30,741,64,1.5,1.02,14.82,56.9,11.3
2020-01-04 22:45:00,2020-01-04 23:00:00,204,299,30,741,65,1.3,0.95,16.64,52.9,13.1
2020-01-04 23:00:00,2020-01-04 23:15:00,204,299,30,741,66,0.9,1,12.31,54.1,13.4
2020-01-04 23:15:00,2020-01-04 23:30:00,204,299,32,741,67,1.1,0.74,11.09,55.9,12
2020-01-04 23:30:00,2020-01-04 23:45:00,204,299,33,741,68,1.1,0.81,6.76,58.4,10.7
2020-01-04 23:45:00,2020-01-05 00:00:00,200,271,34,741,70,0.8,,4.39,63.4,8.8
2020-01-05 00:00:00,2020-01-05 00:15:00,200,271,33,741,70,0.6,1.02,1.53,69.6,7.6
2020-01-05 00:15:00,2020-01-05 00:30:00,200,271,31,741,73,0.3,1.08,0.94,76.2,
2020-01-05 00:30:00,2020-01-05 00:45:00,200,271,32,741,75,0.4,1.08,4.47,76,5.8
2020-01-05 00:45:00,2020-01-05 01:00:00,189,251,32.5,741,75,0.4,1.1,14.62,64.5,4.6
2020-01-05 01:00:00,2020-01-05 01:15:00,189,251,33,741,79,0.5,1.31,175.83,66.7,6.3
2020-01-05 01:15:00,2020-01-05 01:30:00,189,251,33,741,76,1,1.56,95.9,72.5,9.4
2020-01-05 01:30:00,2020-01-05 01:45:00,189,251,33,741,73,1,1.17,8.02,66,7.9
2020-01-05 01:45:00,2020-01-05 02:00:00,233,305,32.5,741,74,1.1,,,56.3,25.8
2020-01-05 02:00:00,2020-01-05 02:15:00,233,305,32.5,741,75,1.2,1.05,,51.7,29.9
2020-01-05 02:15:00,2020-01-05 02:30:00,233,305,32.5,741,76,1.3,1.04,,48,
2020-01-05 02:30:00,2020-01-05 02:45:00,233,305,32.5,741,76,0.9,0.96,,44.7,16.1
2020-01-05 02:45:00,2020-01-05 03:00:00,217,274,33,741,77,0.3,0.97,,42.4,11.2
2020-01-05 03:00:00,2020-01-05 03:15:00,217,274,33,741,78,0.7,0.96,,40.4,8.5
2020-01-05 03:15:00,2020-01-05 03:30:00,217,274,32,741,76,0.8,1.02,,38.3,8.1
2020-01-05 03:30:00,2020-01-05 03:45:00,217,274,31,741,75,0.9,0.97,,37.7,7.9
2020-01-05 03:45:00,2020-01-05 04:00:00,204,246,30,741,75,0.7,,,34.5,7.7
2020-01-05 04:00:00,2020-01-05 04:15:00,204,246,30,741,76,0.6,0.85,,31.9,7.2
2020-01-05 04:15:00,2020-01-05 04:30:00,204,246,30,740,78,0.5,0.88,,31,
2020-01-05 04:30:00,2020-01-05 04:45:00,204,246,30,740,79,0.3,0.86,,31.2,6.5
2020-01-05 04:45:00,2020-01-05 05:00:00,185,227,30,740,82,0.5,0.89,,30.6,6.3
2020-01-05 05:00:00,2020-01-05 05:15:00,185,227,30,740,82,0.9,1.1,,31.5,6.2
2020-01-05 05:15:00,2020-01-05 05:30:00,185,227,30,740,82,1.2,1.36,,47.6,6.4
2020-01-05 05:30:00,2020-01-05 05:45:00,185,227,30,741,83,0.8,1.39,,78.1,6.6
2020-01-05 05:45:00,2020-01-05 06:00:00,239,294,30,740,84,0.7,,,96.7,6.8
2020-01-05 06:00:00,2020-01-05 06:15:00,239,294,30,741,82,1.4,1.39,,105,6.8
2020-01-05 06:15:00,2020-01-05 06:30:00,239,,30,741,82,1.5,1.41,,107.7,
2020-01-05 06:30:00,2020-01-05 06:45:00,239,294,30,741,83,1.5,1.42,,107.1,7
2020-01-05 06:45:00,2020-01-05 07:00:00,228,291,30,741,84,0.9,1.35,,101.2,6.6
2020-01-05 07:00:00,2020-01-05 07:15:00,228,291,30,741,86,0.3,,,,
2020-01-05 07:15:00,2020-01-05 07:30:00,228,291,32,741,87,0.3,,,,
2020-01-05 07:30:00,2020-01-05 07:45:00,228,291,34,741,85,0.4,,,,
2020-01-05 07:45:00,2020-01-05 08:00:00,220,272,33,741,85,0.3,,,88.8,200
2020-01-05 08:00:00,2020-01-05 08:15:00,220,272,32.5,741,84,0.7,1.98,,82.8,5.8
2020-01-05 08:15:00,2020-01-05 08:30:00,220,272,33,741,81,1,2.13,,93.9,
2020-01-05 08:30:00,2020-01-05 08:45:00,220,272,33,741,78,1.2,1.95,,103.4,6.8
2020-01-05 08:45:00,2020-01-05 09:00:00,298,393,33,741,75,1,1.9,,111.8,7.2
2020-01-05 09:00:00,2020-01-05 09:15:00,298,393,32,742,71,0.7,1.67,2.47,110.2,8.9
2020-01-05 09:15:00,2020-01-05 09:30:00,298,393,31,742,68,0.9,1.57,2.59,94.4,12.1
2020-01-05 09:30:00,2020-01-05 09:45:00,298,393,31,742,64,0.8,1.51,5.23,87.6,13.7
2020-01-05 09:45:00,2020-01-05 10:00:00,234,312,31,742,61,1.2,,9.41,81.9,15.4
2020-01-05 10:00:00,2020-01-05 10:15:00,234,312,31,742,59,1.1,1.6,9.29,80.1,18.5
2020-01-05 10:15:00,2020-01-05 10:30:00,234,312,31,742,56,1.3,1.44,13.21,78.6,
2020-01-05 10:30:00,2020-01-05 10:45:00,234,312,30.5,742,55,0.9,1.6,12.33,78.4,20.6
2020-01-05 10:45:00,2020-01-05 11:00:00,228,328,30,742,52,1.1,1.63,14.76,80,21.1
2020-01-05 11:00:00,2020-01-05 11:15:00,228,328,31,742,47,1.2,1.36,23.95,73.9,21.3
2020-01-05 11:15:00,2020-01-05 11:30:00,228,328,30,742,47,1.6,1.42,25.11,68.5,20.2
2020-01-05 11:30:00,2020-01-05 11:45:00,228,328,29,742,45,1.5,1.18,27.24,62.2,18.5
2020-01-05 11:45:00,2020-01-05 12:00:00,190,276,29,742,42,1.7,,32.12,51.9,15.4
2020-01-05 12:00:00,2020-01-05 12:15:00,190,276,29,742,41,1.5,0.87,37.16,43,13.7
2020-01-05 12:15:00,2020-01-05 12:30:00,190,276,29,742,38,2.2,0.78,41.22,37.3,
2020-01-05 12:30:00,2020-01-05 12:45:00,190,276,29,742,37,2.1,0.65,47.35,32.1,13.1
2020-01-05 12:45:00,2020-01-05 13:00:00,104,173,29,742,37,1.9,0.61,54.59,28.4,12.8
2020-01-05 13:00:00,2020-01-05 13:15:00,104,173,29,742,37,2.5,0.56,60,26.2,15
2020-01-05 13:15:00,2020-01-05 13:30:00,104,173,29,742,37,2.4,0.52,61.23,25.1,17
2020-01-05 13:30:00,2020-01-05 13:45:00,104,173,29,742,38,3.1,0.49,62.6,23.7,16.4
2020-01-05 13:45:00,2020-01-05 14:00:00,85,164,29,742,39,2.3,,63.66,23.9,15.2
2020-01-05 14:00:00,2020-01-05 14:15:00,85,164,29,742,39,2.2,0.7,60.7,25.7,15
2020-01-05 14:15:00,2020-01-05 14:30:00,85,164,29,742,40,2,0.7,61.49,25,
2020-01-05 14:30:00,2020-01-05 14:45:00,85,164,29,742,41,2.6,0.72,89.42,26.7,32.1
2020-01-05 14:45:00,2020-01-05 15:00:00,98,188,29,742,41,2.7,0.69,64.43,28.9,30.2
2020-01-05 15:00:00,2020-01-05 15:15:00,98,188,29,742,42,2.5,0.65,63.41,27.1,18.4
2020-01-05 15:15:00,2020-01-05 15:30:00,98,188,30,742,43,2.3,0.78,56.11,26.9,18.1
2020-01-05 15:30:00,2020-01-05 15:45:00,98,188,31,742,43,2.2,0.76,51.7,28.6,18.2
2020-01-05 15:45:00,2020-01-05 16:00:00,101,189,30,742,44,2.6,,52.47,30.6,18.5
2020-01-05 16:00:00,2020-01-05 16:15:00,101,189,31,742,44,2.9,0.76,131.59,31.7,47.1
2020-01-05 16:15:00,2020-01-05 16:30:00,101,189,31,742,44,2.8,0.69,88.32,32.3,
2020-01-05 16:30:00,2020-01-05 16:45:00,101,189,31,742,46,2.2,0.69,56.43,33.2,29.8
2020-01-05 16:45:00,2020-01-05 17:00:00,87,205,31,742,48,2.6,0.8,67.72,35.5,40.2
2020-01-05 17:00:00,2020-01-05 17:15:00,87,205,31,742,48,2.8,0.76,92.22,35.6,33
2020-01-05 17:15:00,2020-01-05 17:30:00,87,205,31,741,53,2.5,0.85,31.75,35.7,21.6
2020-01-05 17:30:00,2020-01-05 17:45:00,87,205,31,741,55,1.8,0.96,32.16,37.1,14.5
2020-01-05 17:45:00,2020-01-05 18:00:00,121,238,32,741,55,2,,31.28,40.9,17.1
2020-01-05 18:00:00,2020-01-05 18:15:00,121,238,32,741,57,2.5,1.08,67.62,41,17.8
2020-01-05 18:15:00,2020-01-05 18:30:00,121,238,32,741,60,2.5,1.09,35.67,38.5,
2020-01-05 18:30:00,2020-01-05 18:45:00,121,238,32,741,61,1.7,1.35,24.6,41.4,12.9
2020-01-05 18:45:00,2020-01-05 19:00:00,184,278,32,741,60,1.8,1.48,23.77,56.3,14.3
2020-01-05 19:00:00,2020-01-05 19:15:00,184,278,32,741,60,1.7,1.51,16.11,63.9,13.5
2020-01-05 19:15:00,2020-01-05 19:30:00,184,278,32,741,60,1.3,1.65,13.62,71.2,13.8
2020-01-05 19:30:00,2020-01-05 19:45:00,184,278,31,741,60,1.2,1.74,30.42,75.1,17.1
2020-01-05 19:45:00,2020-01-05 20:00:00,207,301,30,741,60,0.9,,33.63,85.5,20.7
2020-01-05 20:00:00,2020-01-05 20:15:00,207,301,29,741,59,1.2,1.68,25.3,82.6,21.1
2020-01-05 20:15:00,2020-01-05 20:30:00,207,301,29,741,60,0.8,1.72,7.6,69.7,
2020-01-05 20:30:00,2020-01-05 20:45:00,207,301,29,741,61,0.8,1.73,6.7,69.4,13.2
2020-01-05 20:45:00,2020-01-05 21:00:00,220,338,29,741,62,0.5,1.75,1.71,68.8,11.8
2020-01-05 21:00:00,2020-01-05 21:15:00,220,338,29,741,62,0.9,1.82,5.33,74,11.2
2020-01-05 21:15:00,2020-01-05 21:30:00,220,338,29,741,62,0.9,1.74,4.98,74.5,10.7
2020-01-05 21:30:00,2020-01-05 21:45:00,220,338,30,741,62,0.8,1.64,6.35,66.4,10.5
2020-01-05 21:45:00,2020-01-05 22:00:00,218,329,29.5,741,63,0.7,,5.68,66.1,10.7
2020-01-05 22:00:00,2020-01-05 22:15:00,218,329,30,741,63,0.6,1.64,21.81,78,11.7
2020-01-05 22:15:00,2020-01-05 22:30:00,218,329,30,741,64,0.4,1.67,91.77,83.1,
2020-01-05 22:30:00,2020-01-05 22:45:00,218,329,30,741,65,0.3,1.68,92.9,76.7,23.1
2020-01-05 22:45:00,2020-01-05 23:00:00,218,322,30,741,68,0.4,1.85,87.32,75.5,24.2
2020-01-05 23:00:00,2020-01-05 23:15:00,218,322,30,741,65,1.3,1.82,30.67,85.8,24.3
2020-01-05 23:15:00,2020-01-05 23:30:00,218,322,31,741,63,1.9,0.95,4.9,50.7,14.9
2020-01-05 23:30:00,2020-01-05 23:45:00,218,322,33,741,62,1.8,0.71,15.9,36.2,11.9
2020-01-05 23:45:00,2020-01-06 00:00:00,156,244,32,741,61,1.8,,19.38,32.2,10.1
2020-01-06 00:00:00,2020-01-06 00:15:00,156,244,30,741,63,2.8,0.71,21.27,33.1,10.1
2020-01-06 00:15:00,2020-01-06 00:30:00,156,244,31,741,65,1.4,0.76,18.95,32.4,
2020-01-06 00:30:00,2020-01-06 00:45:00,156,244,32,741,67,1.2,0.73,16.19,34.2,10.8
2020-01-06 00:45:00,2020-01-06 01:00:00,142,191,32,741,67,0.8,0.66,20.03,34.6,10.9
2020-01-06 01:00:00,2020-01-06 01:15:00,142,191,32,741,69,1,0.74,18.68,34.6,9.5
2020-01-06 01:15:00,2020-01-06 01:30:00,142,191,32,741,69,0.6,0.88,85.36,34.1,15.5
2020-01-06 01:30:00,2020-01-06 01:45:00,142,191,32,741,68,0.4,0.98,78.67,35.9,18.7
2020-01-06 01:45:00,2020-01-06 02:00:00,141,194,32,741,69,0.7,,74.64,39.2,15
2020-01-06 02:00:00,2020-01-06 02:15:00,141,194,32,741,70,0.9,1.16,36.3,45.7,12
2020-01-06 02:15:00,2020-01-06 02:30:00,141,194,32,741,71,0.9,1.13,15.43,65.1,
2020-01-06 02:30:00,2020-01-06 02:45:00,141,194,32,741,72,0.9,1.21,11.49,80.2,9.9
2020-01-06 02:45:00,2020-01-06 03:00:00,156,234,32,741,72,1.1,1.24,12.01,89.7,8.5
2020-01-06 03:00:00,2020-01-06 03:15:00,156,234,32,741,71,1.6,1.36,4.96,92.2,7.4
2020-01-06 03:15:00,2020-01-06 03:30:00,156,234,32,741,71,1.3,1.51,7.27,101.1,7.8
2020-01-06 03:30:00,2020-01-06 03:45:00,156,234,31,741,74,0.6,1.57,8.98,113,8.1
2020-01-06 03:45:00,2020-01-06 04:00:00,174,246,30,741,77,0.4,,16.74,113.9,7.3
2020-01-06 04:00:00,2020-01-06 04:15:00,174,246,30,741,79,0.5,1.4,26.99,111.5,6.6
2020-01-06 04:15:00,2020-01-06 04:30:00,174,246,30,741,79,0.5,1.29,26.11,103.6,
2020-01-06 04:30:00,2020-01-06 04:45:00,174,246,30,741,78,0.6,1.24,32.2,94.7,6
2020-01-06 04:45:00,2020-01-06 05:00:00,181,226,30,741,77,0.5,1.11,27.22,81.5,5.3
2020-01-06 05:00:00,2020-01-06 05:15:00,181,226,30,741,77,0.3,1.06,34.89,66.5,5.2
2020-01-06 05:15:00,2020-01-06 05:30:00,181,226,30,741,75,0.8,1.02,32.1,62.5,5.5
2020-01-06 05:30:00,2020-01-06 05:45:00,181,226,30,741,74,0.3,0.98,23.68,60.3,5.6
2020-01-06 05:45:00,2020-01-06 06:00:00,175,213,30,741,76,0.4,,49.67,60.6,5.5
2020-01-06 06:00:00,2020-01-06 06:15:00,175,213,30,741,77,0.3,1.05,47.92,62,5.4
2020-01-06 06:15:00,2020-01-06 06:30:00,175,213,30,741,77,0.4,1.13,,63.3,
2020-01-06 06:30:00,2020-01-06 06:45:00,175,213,30,741,77,0.5,1.27,,66.2,5.5
2020-01-06 06:45:00,2020-01-06 07:00:00,197,259,30,741,77,0.8,1.41,,75,5.9
2020-01-06 07:00:00,2020-01-06 07:15:00,197,259,30,741,75,1.1,,,,
2020-01-06 07:15:00,2020-01-06 07:30:00,197,259,31,741,75,0.8,,,,
2020-01-06 07:30:00,2020-01-06 07:45:00,197,259,33,741,75,0.6,,,,
2020-01-06 07:45:00,2020-01-06 08:00:00,227,334,32,741,75,0.7,,,145.8,
2020-01-06 08:00:00,2020-01-06 08:15:00,227,334,32,741,74,1.1,2.02,,165.9,7.8
2020-01-06 08:15:00,2020-01-06 08:30:00,227,334,32.5,741,73,0.8,2.18,,155.9,
2020-01-06 08:30:00,2020-01-06 08:45:00,227,334,33,741,72,0.9,2.23,,153.8,8.8
2020-01-06 08:45:00,2020-01-06 09:00:00,,,32,741,70,0.7,2.27,10.04,153.8,8.8
2020-01-06 09:00:00,2020-01-06 09:15:00,,,32,741,66,0.8,2.63,10.29,183.7,10.8
2020-01-06 09:15:00,2020-01-06 09:30:00,,,32,742,61,0.8,2.37,13.27,177.7,14
2020-01-06 09:30:00,2020-01-06 09:45:00,,,31.5,742,60,1.4,2.18,16.25,162.5,17.9
2020-01-06 09:45:00,2020-01-06 10:00:00,189,343,31.5,742,58,1.3,,6.86,158.9,19
2020-01-06 10:00:00,2020-01-06 10:15:00,189,343,32,742,58,1,2.61,17.23,163.4,19.9
2020-01-06 10:15:00,2020-01-06 10:30:00,189,343,31.5,742,57,1.4,2.71,119.74,173.3,
2020-01-06 10:30:00,2020-01-06 10:45:00,189,343,31,742,56,1.1,2.84,188.18,169.5,152.4
