start,end,pm2.5,pm10,temp,bp,rh,ws,co,o3,nox,so2,date
2020-03-16 22:00:00,2020-03-16 22:15:00,82.0,237.0,32.5,742.0,68.0,1.2,2.05,0.06,100.9,7.5,16/3
2020-03-16 22:15:00,2020-03-16 22:30:00,82.0,237.0,32.5,742.0,69.0,1.0,1.84,0.84,92.0,,16/3
2020-03-16 22:30:00,2020-03-16 22:45:00,82.0,237.0,32.5,742.0,70.0,0.8,1.69,0.71,87.0,7.5,16/3
2020-03-16 22:45:00,2020-03-16 23:00:00,89.0,221.0,32.5,742.0,71.0,0.9,1.57,1.53,85.7,7.8,16/3
2020-03-16 23:00:00,2020-03-16 23:15:00,89.0,221.0,33.0,742.0,71.0,1.1,1.36,1.69,80.1,7.5,16/3
2020-03-16 23:15:00,2020-03-16 23:30:00,89.0,221.0,32.5,742.0,71.0,1.2,1.26,2.29,76.0,8.1,16/3
2020-03-16 23:30:00,2020-03-16 23:45:00,89.0,221.0,33.0,742.0,72.0,1.1,1.19,2.2,77.0,7.4,16/3
2020-03-16 23:45:00,2020-03-17 00:00:00,82.0,224.0,33.0,742.0,71.0,1.6,,3.12,74.3,7.2,16/3
2020-03-17 00:00:00,2020-03-17 00:15:00,82.0,224.0,32.0,742.0,71.0,1.2,0.95,3.98,68.7,7.0,17/3
2020-03-17 00:15:00,2020-03-17 00:30:00,82.0,224.0,29.5,742.0,71.0,1.2,0.6,33.03,58.7,,17/3
2020-03-17 00:30:00,2020-03-17 00:45:00,82.0,224.0,28.0,741.0,72.0,0.9,0.5,32.52,46.9,9.0,17/3
2020-03-17 00:45:00,2020-03-17 01:00:00,82.0,197.0,28.5,741.0,73.0,0.8,0.49,25.03,39.4,11.0,17/3
2020-03-17 01:00:00,2020-03-17 01:15:00,82.0,197.0,29.0,741.0,73.0,0.8,,14.01,39.5,10.6,17/3
2020-03-17 01:15:00,2020-03-17 01:30:00,82.0,197.0,29.0,741.0,73.0,0.8,0.68,11.21,38.2,9.5,17/3
2020-03-17 01:30:00,2020-03-17 01:45:00,82.0,197.0,29.0,741.0,74.0,0.8,0.76,10.29,37.4,9.1,17/3
2020-03-17 01:45:00,2020-03-17 02:00:00,86.0,179.0,29.0,741.0,74.0,0.8,,11.13,37.9,8.6,17/3
2020-03-17 02:00:00,2020-03-17 02:15:00,86.0,179.0,29.0,741.0,75.0,1.2,0.76,12.21,37.9,7.7,17/3
2020-03-17 02:15:00,2020-03-17 02:30:00,86.0,179.0,29.0,741.0,74.0,1.3,0.79,16.91,35.0,,17/3
2020-03-17 02:30:00,2020-03-17 02:45:00,86.0,179.0,29.0,741.0,74.0,1.4,0.78,18.03,33.1,8.3,17/3
2020-03-17 02:45:00,2020-03-17 03:00:00,82.0,164.0,29.0,741.0,76.0,1.0,0.77,16.19,32.4,7.8,17/3
2020-03-17 03:00:00,2020-03-17 03:15:00,82.0,164.0,29.0,741.0,76.0,1.0,0.76,14.33,32.0,7.5,17/3
2020-03-17 03:15:00,2020-03-17 03:30:00,82.0,164.0,29.0,741.0,76.0,1.2,0.78,19.68,31.8,7.6,17/3
2020-03-17 03:30:00,2020-03-17 03:45:00,82.0,164.0,29.0,741.0,73.0,1.4,0.84,38.91,31.3,9.2,17/3
2020-03-17 03:45:00,2020-03-17 04:00:00,70.0,152.0,29.0,741.0,73.0,1.1,,45.96,29.4,11.0,17/3
2020-03-17 04:00:00,2020-03-17 04:15:00,70.0,152.0,29.0,741.0,73.0,1.3,0.73,51.47,28.6,12.4,17/3
2020-03-17 04:15:00,2020-03-17 04:30:00,70.0,152.0,30.0,741.0,72.0,1.7,0.77,35.28,27.6,,17/3
2020-03-17 04:30:00,2020-03-17 04:45:00,70.0,152.0,31.0,741.0,73.0,1.0,0.81,29.56,25.7,11.7,17/3
2020-03-17 04:45:00,2020-03-17 05:00:00,61.0,143.0,32.0,741.0,74.0,1.1,0.88,24.32,26.5,10.2,17/3
2020-03-17 05:00:00,2020-03-17 05:15:00,61.0,143.0,32.0,741.0,75.0,1.4,0.88,20.31,27.9,8.9,17/3
2020-03-17 05:15:00,2020-03-17 05:30:00,61.0,143.0,32.0,741.0,75.0,1.6,0.86,19.99,27.7,8.9,17/3
2020-03-17 05:30:00,2020-03-17 05:45:00,61.0,143.0,32.0,741.0,76.0,1.5,0.86,21.83,28.6,9.0,17/3
2020-03-17 05:45:00,2020-03-17 06:00:00,61.0,146.0,32.0,741.0,76.0,1.1,,25.09,28.2,8.3,17/3
2020-03-17 06:00:00,2020-03-17 06:15:00,61.0,146.0,32.0,741.0,76.0,1.4,0.7,26.24,28.8,8.4,17/3
2020-03-17 06:15:00,2020-03-17 06:30:00,61.0,146.0,32.0,741.0,76.0,0.9,0.69,24.5,29.1,,17/3
2020-03-17 06:30:00,2020-03-17 06:45:00,61.0,146.0,32.0,741.0,77.0,0.9,0.72,22.48,29.4,8.4,17/3
2020-03-17 06:45:00,2020-03-17 07:00:00,64.0,149.0,32.0,741.0,77.0,0.7,0.78,22.72,30.2,7.2,17/3
2020-03-17 07:00:00,2020-03-17 07:15:00,64.0,149.0,32.0,741.0,76.0,1.0,,19.25,,,17/3
2020-03-17 07:15:00,2020-03-17 07:30:00,64.0,149.0,33.0,742.0,73.0,1.4,,17.31,,,17/3
2020-03-17 07:30:00,2020-03-17 07:45:00,64.0,149.0,33.0,742.0,72.0,2.1,,20.19,,,17/3
2020-03-17 07:45:00,2020-03-17 08:00:00,74.0,178.0,33.0,742.0,70.0,1.5,,22.74,66.0,,17/3
2020-03-17 08:00:00,2020-03-17 08:15:00,74.0,178.0,32.5,742.0,69.0,2.4,0.98,,44.0,14.5,17/3
2020-03-17 08:15:00,2020-03-17 08:30:00,74.0,178.0,30.0,742.0,68.0,2.5,0.89,,44.6,,17/3
2020-03-17 08:30:00,2020-03-17 08:45:00,74.0,178.0,28.0,742.0,66.0,2.1,,,41.8,15.5,17/3
2020-03-17 08:45:00,2020-03-17 09:00:00,69.0,190.0,27.0,742.0,64.0,2.7,0.79,29.93,41.2,15.3,17/3
2020-03-17 09:00:00,2020-03-17 09:15:00,69.0,190.0,27.0,742.0,63.0,3.0,0.93,35.83,41.5,15.2,17/3
2020-03-17 09:15:00,2020-03-17 09:30:00,69.0,190.0,28.0,742.0,60.0,2.8,0.94,43.96,38.4,16.4,17/3
2020-03-17 09:30:00,2020-03-17 09:45:00,69.0,190.0,28.0,742.0,59.0,3.2,0.93,52.59,32.2,15.9,17/3
2020-03-17 09:45:00,2020-03-17 10:00:00,54.0,175.0,27.0,743.0,58.0,3.0,,54.29,29.6,16.0,17/3
2020-03-17 10:00:00,2020-03-17 10:15:00,54.0,175.0,27.0,743.0,55.0,3.6,0.78,62.47,27.7,19.2,17/3
2020-03-17 10:15:00,2020-03-17 10:30:00,54.0,175.0,27.0,743.0,55.0,3.4,0.78,61.37,27.2,,17/3
2020-03-17 10:30:00,2020-03-17 10:45:00,54.0,175.0,27.0,743.0,54.0,3.7,0.73,65.27,25.1,22.1,17/3
2020-03-17 10:45:00,2020-03-17 11:00:00,50.0,155.0,26.0,743.0,52.0,2.6,0.71,66.01,25.6,18.5,17/3
2020-03-17 11:00:00,2020-03-17 11:15:00,50.0,155.0,26.0,743.0,50.0,3.3,0.65,70.93,24.4,18.0,17/3
2020-03-17 11:15:00,2020-03-17 11:30:00,50.0,155.0,26.5,743.0,47.0,2.9,0.68,74.81,21.1,21.0,17/3
2020-03-17 11:30:00,2020-03-17 11:45:00,50.0,155.0,27.0,743.0,46.0,3.1,0.63,75.81,19.3,18.5,17/3
2020-03-17 11:45:00,2020-03-17 12:00:00,42.0,135.0,27.5,743.0,43.0,3.0,,78.36,19.5,19.1,17/3
2020-03-17 12:00:00,2020-03-17 12:15:00,42.0,135.0,28.0,743.0,42.0,3.2,0.55,82.99,17.7,15.5,17/3
2020-03-17 12:15:00,2020-03-17 12:30:00,42.0,135.0,29.0,743.0,42.0,3.3,0.62,84.14,18.4,,17/3
2020-03-17 12:30:00,2020-03-17 12:45:00,42.0,135.0,30.5,743.0,40.0,3.3,0.73,85.57,18.2,17.9,17/3
2020-03-17 12:45:00,2020-03-17 13:00:00,34.0,116.0,32.0,743.0,39.0,3.7,0.76,85.48,18.5,13.3,17/3
2020-03-17 13:00:00,2020-03-17 13:15:00,34.0,116.0,32.0,742.0,38.0,3.4,0.74,85.04,18.0,13.2,17/3
2020-03-17 13:15:00,2020-03-17 13:30:00,34.0,116.0,32.0,742.0,39.0,3.5,,85.04,17.8,13.2,17/3
2020-03-17 13:30:00,2020-03-17 13:45:00,34.0,116.0,33.0,743.0,39.0,3.6,0.57,82.67,19.6,16.8,17/3
2020-03-17 13:45:00,2020-03-17 14:00:00,28.0,103.0,33.0,743.0,36.0,2.5,,83.1,17.3,14.0,17/3
2020-03-17 14:00:00,2020-03-17 14:15:00,28.0,103.0,33.0,743.0,36.0,3.1,,81.65,14.8,11.9,17/3
2020-03-17 14:15:00,2020-03-17 14:30:00,28.0,103.0,33.0,743.0,33.0,3.2,0.49,86.06,16.8,,17/3
2020-03-17 14:30:00,2020-03-17 14:45:00,28.0,103.0,33.0,742.0,36.0,3.5,0.54,85.71,20.5,15.5,17/3
2020-03-17 14:45:00,2020-03-17 15:00:00,23.0,96.0,33.0,742.0,36.0,4.1,0.55,94.75,18.0,24.9,17/3
2020-03-17 15:00:00,2020-03-17 15:15:00,23.0,96.0,33.0,742.0,37.0,3.0,0.54,86.97,19.3,22.0,17/3
2020-03-17 15:15:00,2020-03-17 15:30:00,23.0,96.0,33.0,742.0,37.0,3.8,0.54,89.26,18.2,19.0,17/3
2020-03-17 15:30:00,2020-03-17 15:45:00,23.0,96.0,33.0,742.0,38.0,3.3,0.54,93.49,18.6,16.3,17/3
2020-03-17 15:45:00,2020-03-17 16:00:00,33.0,100.0,33.0,742.0,38.0,3.2,,90.18,19.3,29.1,17/3
2020-03-17 16:00:00,2020-03-17 16:15:00,33.0,100.0,33.0,742.0,39.0,2.9,0.57,86.61,19.2,21.8,17/3
2020-03-17 16:15:00,2020-03-17 16:30:00,33.0,100.0,30.5,742.0,37.0,3.2,0.41,95.35,18.1,,17/3
2020-03-17 16:30:00,2020-03-17 16:45:00,33.0,100.0,27.0,742.0,36.0,2.8,,87.69,22.1,12.6,17/3
2020-03-17 16:45:00,2020-03-17 17:00:00,27.0,101.0,26.0,742.0,37.0,2.9,0.61,87.4,25.6,27.8,17/3
2020-03-17 17:00:00,2020-03-17 17:15:00,27.0,101.0,27.0,742.0,38.0,2.5,0.76,76.97,24.8,13.1,17/3
2020-03-17 17:15:00,2020-03-17 17:30:00,27.0,101.0,27.0,742.0,40.0,3.0,0.72,76.32,24.1,13.2,17/3
2020-03-17 17:30:00,2020-03-17 17:45:00,27.0,101.0,27.0,742.0,40.0,2.9,0.74,74.28,25.4,13.1,17/3
2020-03-17 17:45:00,2020-03-17 18:00:00,38.0,107.0,28.0,742.0,40.0,2.3,,67.09,29.0,11.3,17/3
2020-03-17 18:00:00,2020-03-17 18:15:00,38.0,107.0,27.0,742.0,41.0,2.5,0.73,57.86,35.9,10.7,17/3
2020-03-17 18:15:00,2020-03-17 18:30:00,38.0,107.0,27.0,742.0,43.0,2.1,0.9,48.98,44.3,,17/3
2020-03-17 18:30:00,2020-03-17 18:45:00,38.0,107.0,28.0,742.0,44.0,1.8,0.98,42.28,49.1,10.6,17/3
2020-03-17 18:45:00,2020-03-17 19:00:00,42.0,139.0,28.0,742.0,47.0,1.1,1.47,21.48,69.2,9.5,17/3
2020-03-17 19:00:00,2020-03-17 19:15:00,42.0,139.0,28.0,742.0,50.0,1.4,1.71,6.27,91.5,10.0,17/3
2020-03-17 19:15:00,2020-03-17 19:30:00,42.0,139.0,28.0,742.0,52.0,1.2,1.56,16.66,71.0,10.3,17/3
2020-03-17 19:30:00,2020-03-17 19:45:00,42.0,139.0,28.0,742.0,54.0,1.1,1.83,8.29,81.0,9.8,17/3
2020-03-17 19:45:00,2020-03-17 20:00:00,56.0,206.0,28.0,742.0,56.0,0.5,,4.35,79.8,9.1,17/3
2020-03-17 20:00:00,2020-03-17 20:15:00,56.0,206.0,28.0,742.0,58.0,0.8,2.26,1.06,92.4,8.8,17/3
2020-03-17 20:15:00,2020-03-17 20:30:00,56.0,206.0,30.0,742.0,57.0,0.9,2.07,,105.5,,17/3
2020-03-17 20:30:00,2020-03-17 20:45:00,56.0,206.0,31.0,742.0,59.0,0.5,2.62,10.8,111.2,10.4,17/3
2020-03-17 20:45:00,2020-03-17 21:00:00,77.0,230.0,32.0,742.0,61.0,0.3,,24.36,130.1,20.9,17/3
2020-03-17 21:00:00,2020-03-17 21:15:00,77.0,230.0,32.0,742.0,64.0,0.4,2.95,26.64,144.2,29.2,17/3
2020-03-17 21:15:00,2020-03-17 21:30:00,77.0,230.0,32.0,742.0,65.0,0.4,2.95,28.97,150.7,31.5,17/3
2020-03-17 21:30:00,2020-03-17 21:45:00,77.0,230.0,32.0,742.0,64.0,0.4,2.68,35.57,136.5,34.8,17/3
2020-03-17 21:45:00,2020-03-17 22:00:00,95.0,271.0,32.0,742.0,63.0,0.5,,17.88,117.0,27.7,17/3
2020-03-17 22:00:00,2020-03-17 22:15:00,95.0,271.0,32.0,742.0,66.0,0.4,2.39,20.11,111.3,18.3,17/3
2020-03-17 22:15:00,2020-03-17 22:30:00,95.0,271.0,32.0,742.0,70.0,0.3,2.7,19.33,114.6,,17/3
2020-03-17 22:30:00,2020-03-17 22:45:00,95.0,271.0,32.5,742.0,66.0,0.5,2.44,6.23,118.7,13.1,17/3
2020-03-17 22:45:00,2020-03-17 23:00:00,91.0,261.0,33.0,742.0,65.0,0.5,1.92,3.53,97.8,9.3,17/3
2020-03-17 23:00:00,2020-03-17 23:15:00,91.0,261.0,33.0,742.0,67.0,0.5,2.04,1.92,94.2,8.2,17/3
2020-03-17 23:15:00,2020-03-17 23:30:00,91.0,261.0,33.0,742.0,67.0,0.5,1.88,2.86,92.4,8.2,17/3
2020-03-17 23:30:00,2020-03-17 23:45:00,91.0,261.0,33.0,742.0,68.0,0.8,1.71,64.66,96.0,28.9,17/3
2020-03-17 23:45:00,2020-03-18 00:00:00,80.0,222.0,33.0,742.0,67.0,1.1,,,94.9,152.0,17/3
2020-03-18 00:00:00,2020-03-18 00:15:00,80.0,222.0,33.0,742.0,66.0,1.2,1.96,60.05,99.2,51.5,18/3
2020-03-18 00:15:00,2020-03-18 00:30:00,80.0,222.0,31.0,742.0,66.0,1.2,1.5,13.92,86.0,,18/3
2020-03-18 00:30:00,2020-03-18 00:45:00,80.0,222.0,28.0,742.0,65.0,1.6,,5.94,60.2,24.3,18/3
2020-03-18 00:45:00,2020-03-18 01:00:00,231.0,382.0,28.0,742.0,65.0,1.7,0.87,8.15,54.9,18.0,18/3
2020-03-18 01:00:00,2020-03-18 01:15:00,231.0,382.0,29.0,742.0,65.0,1.7,0.93,11.27,48.6,18.4,18/3
2020-03-18 01:15:00,2020-03-18 01:30:00,231.0,382.0,29.0,742.0,65.0,1.6,0.81,16.99,40.3,20.0,18/3
2020-03-18 01:30:00,2020-03-18 01:45:00,231.0,382.0,29.0,741.0,66.0,1.2,0.76,18.27,37.1,19.7,18/3
2020-03-18 01:45:00,2020-03-18 02:00:00,182.0,293.0,29.0,741.0,67.0,1.1,,19.44,35.3,19.7,18/3
2020-03-18 02:00:00,2020-03-18 02:15:00,182.0,293.0,29.0,741.0,70.0,0.7,0.88,56.59,35.9,36.3,18/3
2020-03-18 02:15:00,2020-03-18 02:30:00,182.0,293.0,29.0,741.0,71.0,1.1,0.98,104.98,40.4,,18/3
2020-03-18 02:30:00,2020-03-18 02:45:00,182.0,293.0,29.0,741.0,71.0,0.7,1.03,142.0,43.1,139.2,18/3
2020-03-18 02:45:00,2020-03-18 03:00:00,174.0,277.0,29.0,741.0,72.0,0.8,1.19,156.15,42.8,194.2,18/3
2020-03-18 03:00:00,2020-03-18 03:15:00,174.0,277.0,29.0,741.0,69.0,1.7,1.1,34.57,38.4,100.8,18/3
2020-03-18 03:15:00,2020-03-18 03:30:00,174.0,277.0,29.0,741.0,68.0,1.3,1.0,20.54,29.4,47.2,18/3
2020-03-18 03:30:00,2020-03-18 03:45:00,174.0,277.0,29.0,741.0,71.0,1.3,1.1,42.69,30.7,61.8,18/3
2020-03-18 03:45:00,2020-03-18 04:00:00,111.0,199.0,29.0,741.0,70.0,1.3,,71.11,37.8,121.4,18/3
2020-03-18 04:00:00,2020-03-18 04:15:00,111.0,199.0,29.0,741.0,70.0,1.5,1.03,99.57,38.0,123.1,18/3
2020-03-18 04:15:00,2020-03-18 04:30:00,111.0,199.0,29.5,741.0,69.0,1.9,0.89,35.16,29.3,,18/3
2020-03-18 04:30:00,2020-03-18 04:45:00,111.0,199.0,31.0,741.0,70.0,1.2,1.08,104.15,27.8,83.1,18/3
2020-03-18 04:45:00,2020-03-18 05:00:00,217.0,302.0,32.0,741.0,71.0,1.1,1.11,73.83,34.2,58.9,18/3
2020-03-18 05:00:00,2020-03-18 05:15:00,217.0,302.0,32.0,741.0,72.0,1.3,1.02,120.56,36.9,59.9,18/3
2020-03-18 05:15:00,2020-03-18 05:30:00,217.0,302.0,32.0,741.0,72.0,1.5,1.03,146.86,37.0,74.7,18/3
2020-03-18 05:30:00,2020-03-18 05:45:00,217.0,302.0,32.0,741.0,72.0,1.6,,121.62,35.7,76.2,18/3
2020-03-18 05:45:00,2020-03-18 06:00:00,121.0,202.0,32.0,741.0,71.0,2.6,,34.75,32.0,40.3,18/3
2020-03-18 06:00:00,2020-03-18 06:15:00,121.0,202.0,32.0,741.0,71.0,2.7,0.64,122.54,30.3,112.1,18/3
2020-03-18 06:15:00,2020-03-18 06:30:00,121.0,202.0,32.0,741.0,72.0,1.4,0.78,119.34,35.0,,18/3
2020-03-18 06:30:00,2020-03-18 06:45:00,121.0,202.0,32.0,741.0,72.0,1.8,0.87,31.34,36.9,115.3,18/3
2020-03-18 06:45:00,2020-03-18 07:00:00,86.0,174.0,32.5,741.0,72.0,1.3,0.95,88.71,37.2,77.6,18/3
2020-03-18 07:00:00,2020-03-18 07:15:00,86.0,174.0,32.5,742.0,71.0,2.0,,90.9,,,18/3
2020-03-18 07:15:00,2020-03-18 07:30:00,86.0,174.0,33.0,742.0,70.0,1.8,,18.5,,,18/3
2020-03-18 07:30:00,2020-03-18 07:45:00,86.0,174.0,33.0,742.0,68.0,1.8,,18.25,,,18/3
2020-03-18 07:45:00,2020-03-18 08:00:00,71.0,177.0,33.0,742.0,67.0,2.2,,24.48,58.4,,18/3
2020-03-18 08:00:00,2020-03-18 08:15:00,71.0,177.0,33.0,742.0,66.0,1.7,0.97,,38.2,48.7,18/3
2020-03-18 08:15:00,2020-03-18 08:30:00,71.0,177.0,32.0,742.0,64.0,1.8,0.9,,44.4,,18/3
2020-03-18 08:30:00,2020-03-18 08:45:00,71.0,177.0,29.0,742.0,62.0,2.4,0.76,,46.6,46.5,18/3
2020-03-18 08:45:00,2020-03-18 09:00:00,62.0,189.0,27.0,742.0,61.0,2.5,,22.05,,66.7,18/3
2020-03-18 09:00:00,2020-03-18 09:15:00,62.0,189.0,27.0,742.0,59.0,3.3,0.98,28.42,,63.4,18/3
2020-03-18 09:15:00,2020-03-18 09:30:00,62.0,189.0,27.5,742.0,58.0,2.8,1.01,33.65,39.5,35.5,18/3
2020-03-18 09:30:00,2020-03-18 09:45:00,62.0,189.0,27.0,743.0,56.0,2.8,1.01,39.93,32.7,34.0,18/3
2020-03-18 09:45:00,2020-03-18 10:00:00,53.0,168.0,28.0,743.0,55.0,2.5,,43.43,36.0,36.4,18/3
2020-03-18 10:00:00,2020-03-18 10:15:00,53.0,168.0,27.0,743.0,53.0,3.1,0.85,52.47,30.8,28.4,18/3
2020-03-18 10:15:00,2020-03-18 10:30:00,53.0,168.0,26.0,743.0,51.0,2.9,0.66,66.03,28.2,,18/3
2020-03-18 10:30:00,2020-03-18 10:45:00,53.0,168.0,25.5,743.0,49.0,3.0,0.54,63.33,25.3,55.0,18/3
2020-03-18 10:45:00,2020-03-18 11:00:00,51.0,150.0,26.0,743.0,47.0,3.1,0.56,62.47,25.0,29.5,18/3
2020-03-18 11:00:00,2020-03-18 11:15:00,51.0,150.0,26.0,743.0,47.0,2.6,0.6,77.13,24.7,69.2,18/3
2020-03-18 11:15:00,2020-03-18 11:30:00,51.0,150.0,27.0,743.0,46.0,2.8,0.74,67.33,24.4,27.9,18/3
2020-03-18 11:30:00,2020-03-18 11:45:00,51.0,150.0,28.0,743.0,42.0,2.2,0.72,68.44,22.6,19.8,18/3
2020-03-18 11:45:00,2020-03-18 12:00:00,45.0,136.0,26.5,743.0,39.0,2.2,,73.95,19.3,17.2,18/3
2020-03-18 12:00:00,2020-03-18 12:15:00,45.0,136.0,26.0,743.0,38.0,2.4,0.63,75.36,19.6,17.3,18/3
2020-03-18 12:15:00,2020-03-18 12:30:00,45.0,136.0,27.0,743.0,38.0,2.0,0.76,78.07,18.5,,18/3
2020-03-18 12:30:00,2020-03-18 12:45:00,45.0,136.0,29.0,743.0,37.0,2.8,0.96,80.46,19.2,16.5,18/3
2020-03-18 12:45:00,2020-03-18 13:00:00,35.0,114.0,31.0,743.0,35.0,2.0,1.04,85.28,19.8,15.8,18/3
2020-03-18 13:00:00,2020-03-18 13:15:00,35.0,114.0,32.0,743.0,34.0,2.8,,87.57,18.7,15.6,18/3
2020-03-18 13:15:00,2020-03-18 13:30:00,35.0,114.0,32.0,742.0,35.0,3.1,0.62,85.73,17.1,15.0,18/3
2020-03-18 13:30:00,2020-03-18 13:45:00,35.0,114.0,32.0,742.0,36.0,3.0,0.66,84.34,19.1,17.4,18/3
2020-03-18 13:45:00,2020-03-18 14:00:00,33.0,110.0,32.5,743.0,36.0,2.2,,82.3,20.9,16.7,18/3
2020-03-18 14:00:00,2020-03-18 14:15:00,33.0,110.0,32.0,742.0,35.0,3.4,0.57,80.54,20.3,13.8,18/3
2020-03-18 14:15:00,2020-03-18 14:30:00,33.0,110.0,32.0,742.0,36.0,2.9,0.6,78.71,19.8,,18/3
2020-03-18 14:30:00,2020-03-18 14:45:00,33.0,110.0,32.0,742.0,35.0,2.6,0.62,79.28,19.7,18.6,18/3
2020-03-18 14:45:00,2020-03-18 15:00:00,29.0,105.0,32.0,742.0,35.0,3.0,0.63,84.22,19.0,22.2,18/3
2020-03-18 15:00:00,2020-03-18 15:15:00,29.0,105.0,32.0,742.0,35.0,3.0,0.57,74.26,19.5,16.7,18/3
2020-03-18 15:15:00,2020-03-18 15:30:00,29.0,105.0,32.0,742.0,36.0,2.9,0.58,75.4,17.1,12.6,18/3
2020-03-18 15:30:00,2020-03-18 15:45:00,29.0,105.0,32.0,742.0,38.0,2.8,0.66,70.5,25.6,15.9,18/3
2020-03-18 15:45:00,2020-03-18 16:00:00,31.0,108.0,32.0,742.0,38.0,2.8,,73.54,16.9,14.4,18/3
2020-03-18 16:00:00,2020-03-18 16:15:00,31.0,108.0,32.5,742.0,38.0,3.4,0.57,75.03,18.4,14.1,18/3
2020-03-18 16:15:00,2020-03-18 16:30:00,31.0,108.0,32.0,742.0,38.0,2.7,0.61,71.48,19.9,,18/3
2020-03-18 16:30:00,2020-03-18 16:45:00,31.0,108.0,28.5,742.0,39.0,3.0,0.27,75.15,19.3,15.6,18/3
2020-03-18 16:45:00,2020-03-18 17:00:00,27.0,112.0,27.0,742.0,40.0,2.8,,71.13,21.3,32.8,18/3
2020-03-18 17:00:00,2020-03-18 17:15:00,27.0,112.0,26.5,742.0,41.0,3.0,0.71,65.58,30.0,35.6,18/3
2020-03-18 17:15:00,2020-03-18 17:30:00,27.0,112.0,26.0,742.0,42.0,2.6,0.77,57.58,28.5,15.7,18/3
2020-03-18 17:30:00,2020-03-18 17:45:00,27.0,112.0,26.0,742.0,43.0,2.1,0.78,60.47,25.9,14.1,18/3
2020-03-18 17:45:00,2020-03-18 18:00:00,39.0,135.0,26.0,742.0,44.0,2.1,,48.84,36.4,15.2,18/3
2020-03-18 18:00:00,2020-03-18 18:15:00,39.0,135.0,27.0,742.0,45.0,1.9,1.02,39.63,43.6,15.3,18/3
2020-03-18 18:15:00,2020-03-18 18:30:00,39.0,135.0,27.0,742.0,47.0,1.5,1.17,31.48,46.1,,18/3
2020-03-18 18:30:00,2020-03-18 18:45:00,39.0,135.0,27.5,742.0,48.0,1.7,1.36,22.42,54.8,14.2,18/3
2020-03-18 18:45:00,2020-03-18 19:00:00,46.0,172.0,28.0,742.0,49.0,1.1,1.37,21.17,57.0,12.7,18/3
2020-03-18 19:00:00,2020-03-18 19:15:00,46.0,172.0,28.0,742.0,49.0,1.0,1.43,19.29,57.5,11.8,18/3
2020-03-18 19:15:00,2020-03-18 19:30:00,46.0,172.0,28.0,742.0,50.0,1.1,1.56,14.94,61.0,11.7,18/3
2020-03-18 19:30:00,2020-03-18 19:45:00,46.0,172.0,28.0,742.0,52.0,0.7,2.06,3.19,72.0,11.7,18/3
2020-03-18 19:45:00,2020-03-18 20:00:00,55.0,168.0,28.0,742.0,56.0,0.3,,,106.7,11.9,18/3
2020-03-18 20:00:00,2020-03-18 20:15:00,55.0,168.0,28.0,742.0,58.0,0.8,2.77,,150.6,12.8,18/3
2020-03-18 20:15:00,2020-03-18 20:30:00,55.0,168.0,29.0,742.0,56.0,1.3,2.22,0.12,107.8,,18/3
2020-03-18 20:30:00,2020-03-18 20:45:00,55.0,168.0,31.0,742.0,56.0,0.9,2.03,10.62,80.1,17.1,18/3
2020-03-18 20:45:00,2020-03-18 21:00:00,78.0,248.0,32.0,742.0,58.0,1.0,,17.62,82.4,46.3,18/3
2020-03-18 21:00:00,2020-03-18 21:15:00,78.0,248.0,32.0,742.0,59.0,1.1,2.02,9.58,84.0,53.3,18/3
2020-03-18 21:15:00,2020-03-18 21:30:00,78.0,248.0,32.0,742.0,61.0,0.9,1.92,0.8,79.5,30.7,18/3
2020-03-18 21:30:00,2020-03-18 21:45:00,78.0,248.0,32.0,742.0,63.0,0.6,1.88,,76.3,27.9,18/3
2020-03-18 21:45:00,2020-03-18 22:00:00,126.0,315.0,32.0,742.0,64.0,0.7,,,76.9,22.8,18/3
2020-03-18 22:00:00,2020-03-18 22:15:00,126.0,315.0,32.5,742.0,66.0,0.4,1.74,,75.7,17.8,18/3
2020-03-18 22:15:00,2020-03-18 22:30:00,126.0,315.0,32.0,742.0,68.0,0.4,1.64,8.96,72.0,,18/3
2020-03-18 22:30:00,2020-03-18 22:45:00,126.0,315.0,32.0,741.0,69.0,0.3,1.83,37.53,79.0,41.5,18/3
2020-03-18 22:45:00,2020-03-18 23:00:00,114.0,265.0,32.5,741.0,70.0,0.3,1.77,48.02,83.7,57.3,18/3
2020-03-18 23:00:00,2020-03-18 23:15:00,114.0,265.0,32.5,741.0,72.0,0.4,1.87,32.26,85.6,44.1,18/3
2020-03-18 23:15:00,2020-03-18 23:30:00,114.0,265.0,33.0,741.0,71.0,0.5,1.91,30.91,89.3,35.3,18/3
2020-03-18 23:30:00,2020-03-18 23:45:00,114.0,265.0,32.5,741.0,71.0,0.3,1.82,21.19,88.0,29.2,18/3
2020-03-18 23:45:00,2020-03-19 00:00:00,156.0,313.0,33.0,741.0,70.0,0.6,,12.41,81.8,22.9,18/3
2020-03-19 00:00:00,2020-03-19 00:15:00,156.0,313.0,33.0,741.0,70.0,0.3,1.41,7.92,75.3,17.7,19/3
2020-03-19 00:15:00,2020-03-19 00:30:00,156.0,313.0,32.0,741.0,73.0,0.3,1.33,6.13,68.1,,19/3
2020-03-19 00:30:00,2020-03-19 00:45:00,156.0,313.0,30.0,741.0,76.0,0.6,1.15,5.19,65.5,13.6,19/3
